,Year,Predicted_Infected_Pigs,Severity_Domestic_Pigs_vs_Viral_Load,Severity_Wild_Boars_vs_Domestic_Pigs,Positive_Severity_Domestic_Pigs,Positive_Correlations,Negative_Correlations,Biosecurity_Effectiveness (%),Culling_Effectiveness (%),Surveillance_Effectiveness (%),Transmission_Rate
0,2019.0,81.8,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
1,2019.0,327.9,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
2,2019.0,147.6,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
3,2019.0,310.3,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
4,2019.0,209.5,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
5,2019.0,385.1,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
6,2019.0,385.6,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
7,2019.0,339.7,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
8,2019.0,83.9,0.901,1.076625322499899,0.9015037604471396,Red - Strong Direct Relationships,Blue - Inverse Relationships,77.77777777777777,68.33333333333333,73.33333333333333,0.7
